0.129779756,-0.249119493,-0.31674873,0.960603162,0.003044854,0.048919934
0.065691605,0.133099635,-1.285211833,0.968674355,-0.001670637,0.050440887
0.102156063,-0.142254503,-0.520002274,0.972553717,0.02230084,0.054100183
0.128362923,-0.13310708,-0.73445083,0.959934252,-0.018901762,0.04031221
0.132301874,-0.222880942,-0.393967601,0.978421179,-0.009388715,0.041679941
0.070594935,0.08904671,-1.185900858,0.955368039,0.004943785,0.056161172
0.114599628,-0.085593769,-0.800516655,0.973218521,-0.020071505,0.032881207
0.108909653,-0.119398445,-0.660617063,0.959986383,0.000242509,0.050731962
0.143014118,-0.340289099,-0.037293823,0.972574511,0.006705815,0.043056114
0.083560693,-0.03336847,-0.787886689,0.979646281,0.021525673,0.053985009
0.12738422,-0.227238822,-0.346954703,0.977387948,-0.002494152,0.041284556
0.070640679,0.127067653,-1.31400965,0.957375675,-0.008570515,0.050906042
0.105293731,-0.141744262,-0.52582429,0.977636577,0.015015591,0.050833999
0.0769063,0.08596387,-1.181363914,0.970134484,-0.006787039,0.04885331
0.062429991,0.057463031,-1.015427281,0.972202825,0.036302871,0.063961565
0.131166507,-0.187252705,-0.5223515,0.979437404,-0.018857572,0.031904688
0.093201528,-0.102652202,-0.604842001,0.980854569,0.033031295,0.053863264
0.126255275,-0.254907382,-0.267683872,0.964129737,0.012504858,0.05108477
0.133532301,-0.320607069,-0.066682204,0.968078626,0.018988416,0.038467471
0.084618354,0.058542955,-1.135831989,0.968856198,-0.01526687,0.045820532
0.133729659,-0.292685817,-0.161243108,0.970912667,0.009145566,0.041483359
0.147102316,-0.336539963,-0.091631928,0.966622722,-0.003198175,0.040748207
0.148589523,-0.306540252,-0.233771922,0.960481019,-0.016910156,0.02912284
0.124027579,-0.191082848,-0.474886272,0.969436412,-0.00556793,0.044850452
0.144502913,-0.377195376,0.07389618,0.965675412,0.015535357,0.025150491
0.097652813,-0.106604883,-0.65281401,0.956740416,0.019072936,0.0563955
0.117022226,-0.186198474,-0.444290494,0.971749884,0.006695701,0.049125876
0.070438018,0.032795851,-0.952241021,0.978769609,0.026017509,0.057902772
0.115834603,-0.227147701,-0.315985748,0.962084795,0.024286434,0.055197909
0.10571469,-0.135657827,-0.557112327,0.973760451,0.012074004,0.050862722
0.0672034,0.026258548,-0.932419484,0.972699317,0.037993381,0.064314623
0.0679831,0.053006919,-1.013648803,0.975932113,0.023636699,0.057871794
0.13918931,-0.33100877,-0.040038591,0.976223055,0.01105046,0.045524097
0.133876929,-0.201929416,-0.487092151,0.978178084,-0.017935274,0.039373533
0.129828137,-0.331421428,-0.036840752,0.955170829,0.035361008,0.063708513
0.073347607,0.141760791,-1.368293402,0.965217235,-0.017946074,0.046450275
0.068606322,0.114261752,-1.24080509,0.966183674,-0.000698086,0.051625123
0.093322875,0.017340003,-1.025437261,0.976595487,-0.01458472,0.043256999
0.07252936,0.030111917,-0.96708841,0.97111489,0.022658007,0.058653903
0.148639296,-0.302944478,-0.203482369,0.980716712,-0.016772668,0.033522294
0.073250275,0.105784757,-1.217650517,0.976329415,-0.006730721,0.04759586
0.073422461,0.10131319,-1.199334863,0.978173209,-0.005553395,0.047484009
0.12650375,-0.230930001,-0.343591416,0.970693223,0.00223916,0.03995981
0.083293089,0.004172794,-0.922706046,0.974846934,0.008369299,0.051425372
0.114694301,-0.095616839,-0.761331199,0.974159658,-0.017439439,0.033273455
0.152431798,-0.36199194,-0.009595162,0.975555575,-0.005780679,0.060000058
0.143954998,-0.291517787,-0.217078669,0.977339285,-0.009327378,0.04288213
0.114242822,-0.187872136,-0.404742075,0.980514859,0.012848866,0.049130931
0.059511077,0.115402806,-1.181750494,0.975975194,0.017636132,0.055587706
0.132094121,-0.194167973,-0.528075427,0.967408645,-0.018911553,0.033395805
0.07983108,-0.031629414,-0.775587217,0.979446014,0.026049181,0.056077528
0.098496012,-0.067626595,-0.752609252,0.976030146,0.002326114,0.046744439
0.129034707,-0.273751933,-0.191840618,0.976204556,0.012153999,0.040904528
0.153048048,-0.340863515,-0.124659157,0.963809418,0.015881829,0.040707722
0.112306009,-0.153463325,-0.561627603,0.960097578,0.004641751,0.042736561
0.097634133,-0.073892733,-0.76757155,0.955439393,0.006681651,0.052677752
0.126298359,-0.272986889,-0.209703799,0.961359051,0.019600753,0.054699765
0.068944236,0.071104644,-1.096978233,0.965876966,0.01477193,0.05728127
0.062233823,0.158586134,-1.343877134,0.974071957,-0.004119692,0.04819813
0.079332742,0.085541712,-1.199012939,0.96788476,-0.010975776,0.048020856
0.093743302,-0.126689587,-0.533121538,0.974987672,0.035854636,0.0575859
0.08814275,-0.074892252,-0.699398588,0.965544474,0.028433967,0.058537864
0.116430028,-0.215098676,-0.347242853,0.968199495,0.018144037,0.052175912
0.094060868,-0.030529287,-0.90041339,0.955131234,-0.001124889,0.050855446
0.07139763,0.128532032,-1.328196601,0.955043952,-0.01039348,0.050815815
0.070447319,0.11976751,-1.240572607,0.981461925,-0.006358192,0.046440608
0.068955281,0.043705511,-1.027488525,0.955868109,0.027252363,0.064688323
0.133493565,-0.340221107,-0.009471569,0.961129991,0.024338669,0.063456596
0.092051004,0.025670464,-1.077743829,0.961217501,-0.014937239,0.046536459
0.071693062,0.129080333,-1.329730688,0.956186801,-0.011158578,0.050378786
0.058898407,0.089290804,-1.097447696,0.975176958,0.030595247,0.060794584
0.143013979,-0.258604013,-0.367886044,0.96496142,-0.019154605,0.032377185
0.11031706,-0.095851971,-0.756899912,0.959199943,-0.00981299,0.047993216
0.118816139,-0.24288668,-0.255555146,0.971917375,0.023390643,0.051715642
0.088667141,0.007110853,-0.975220209,0.968529054,-0.003240911,0.04853428
0.055463553,0.149014583,-1.292975962,0.966431509,0.014089314,0.056566911
0.152268851,-0.274937472,-0.331940184,0.973199602,-0.004561489,0.03206181
0.1247963,-0.291938787,-0.122962241,0.968156217,0.027402048,0.053725319
0.092199031,-0.077865877,-0.680592588,0.978315443,0.019087059,0.051597742
0.121922087,-0.209099086,-0.371702731,0.980889376,0.004204431,0.044608631
0.149748292,-0.34588499,-0.06633956,0.969594371,-0.010739483,0.047626202
0.109480283,-0.122580444,-0.661917184,0.956960726,-0.000418831,0.04254075
0.087358863,-0.058951,-0.719675288,0.979628766,0.022757171,0.053320628
0.106301476,-0.09878839,-0.69044628,0.974168319,-0.00180749,0.046578146
0.123609226,-0.218396463,-0.351631855,0.97917611,0.004086502,0.04478857
0.097653926,-0.061843448,-0.798899426,0.960913853,0.002362605,0.050124513
0.135966275,-0.213219754,-0.466604735,0.969277583,-0.002439488,0.034904423
0.079523276,0.036454235,-1.051627862,0.955786161,0.005467817,0.055755234
0.103925533,-0.109877348,-0.654093582,0.965934856,0.006527786,0.050637816
0.111272723,-0.10757451,-0.680680731,0.979974344,-0.0082052,0.035701652
0.121907427,-0.167918227,-0.523137892,0.980663548,-0.008206738,0.043183827
0.073835356,0.115733924,-1.254829132,0.977173689,-0.010938807,0.046161922
0.098259841,-0.011863072,-0.969380371,0.96756752,-0.014543417,0.044255016
0.12791411,-0.281709048,-0.151672682,0.978956667,0.017705759,0.042530649
0.084397423,0.060008368,-1.154274544,0.962224344,-0.017577394,0.048668873
0.076608398,-0.004268047,-0.8669979,0.973501358,0.02691132,0.058836295
0.098315591,-0.140331737,-0.534693859,0.960906186,0.031374094,0.059850214
0.107574314,-0.093483968,-0.740759686,0.962745513,-0.005732599,0.047992918
0.117744337,-0.224639711,-0.328000773,0.964788969,0.018705169,0.052472916
0.090916009,-0.080699782,-0.685415118,0.968578385,0.02376278,0.055712988
0.116464153,-0.134556479,-0.636223245,0.970059141,-0.009320058,0.035810124
0.11333034,-0.153773089,-0.536035746,0.974771232,0.002560416,0.039224917
0.097094028,-0.078334137,-0.704364632,0.977553928,0.008744836,0.048260192
0.080656708,-0.040324012,-0.761876626,0.975640187,0.031943396,0.059037641
0.082433505,-0.045231024,-0.743709589,0.980070461,0.029097068,0.056396228
0.11609728,-0.139812998,-0.637632162,0.958734419,-0.007223281,0.038360151
0.080251605,-0.017287464,-0.827556194,0.97930743,0.022969722,0.055281433
0.106592759,-0.178225581,-0.428199682,0.967733678,0.026994286,0.057264541
0.142297059,-0.296394876,-0.182877038,0.979491167,0.007605111,0.038522774
0.133065157,-0.326020053,-0.064378285,0.957492326,0.019003923,0.059951764
0.10485182,-0.098740805,-0.702887874,0.964008362,0.004531211,0.05020667
0.09257445,-0.035061666,-0.846906525,0.96956101,0.001739006,0.049139766
0.142432616,-0.355859931,-0.001185476,0.96067882,0.011425379,0.049505212
0.097561748,-0.010749084,-0.976423502,0.96564643,-0.018533713,0.046145649
0.089386482,-0.021355842,-0.891103269,0.962728237,0.005078338,0.051893486
0.144798683,-0.28343845,-0.279203534,0.966295599,-0.013989434,0.04393313
0.122940761,-0.196653266,-0.469966613,0.958571622,-0.002044664,0.047983301
0.140633148,-0.253285066,-0.358938093,0.970101248,-0.016360091,0.032332625
0.092514733,-0.12541377,-0.522052162,0.980242983,0.03793576,0.056909732
0.071566234,0.153602299,-1.37707603,0.976936287,-0.018594652,0.043756723
0.132740821,-0.33981775,0.000830315,0.965023535,0.026159203,0.063402771
0.111463385,-0.156878139,-0.535092981,0.96471318,0.00744307,0.042963591
0.106735234,-0.138324463,-0.58578943,0.961168083,0.019872994,0.052241236
0.140654702,-0.250266981,-0.390610127,0.955458756,-0.001476176,0.038264076
0.085826264,0.075351206,-1.183755792,0.978546678,-0.018746985,0.043327143
0.059519941,0.120282174,-1.197383804,0.976161745,0.015568678,0.054687164
0.129847036,-0.23714461,-0.334909261,0.973092572,-0.000555841,0.04530807
0.103813948,-0.079807613,-0.742877486,0.974721535,-0.003461719,0.045606476
0.069023585,0.091976524,-1.170551486,0.964269461,0.006693209,0.054624306
0.088827921,0.058061779,-1.158842252,0.969294077,-0.018821252,0.04466081
0.126955348,-0.198905428,-0.452396689,0.975614724,-0.008173341,0.042812963
0.122003083,-0.29194444,-0.125000914,0.961687109,0.038065754,0.06165922
0.06120235,0.116670573,-1.191948239,0.976626418,0.01325307,0.053827
0.10164491,-0.079770058,-0.734466852,0.972592809,0.00046726,0.047024299
0.055203935,0.154124957,-1.281431545,0.980338521,0.011404079,0.052026193
0.128690955,-0.161329434,-0.628777451,0.965863033,-0.021877087,0.042432292
0.146618132,-0.376640891,0.092998598,0.980409116,0.012225752,0.038485333
0.085549249,-0.027707544,-0.817567221,0.978797192,0.014976432,0.05181619
0.117851463,-0.106815663,-0.770655179,0.957800261,-0.018316986,0.045088295
0.118754318,-0.12309931,-0.675363002,0.974991175,-0.006236849,0.041217731
0.098453512,-0.065158442,-0.753687392,0.979678603,0.001574265,0.045723961
0.104046656,-0.023730882,-0.979927956,0.960330015,-0.020659037,0.044091807
0.138116531,-0.272274805,-0.261547528,0.972698582,-0.006347129,0.035532175
